"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"27/07/2012","26 Oaklands Drive, Rathgar, Dublin 6","","Dublin","€262,500.00","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","26 Sonesta, Malahide, Co. Dublin","","Dublin","€355,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","273 Grace Park Heights, Drumcondra, Dublin 9","","Dublin","€345,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","28 Wesrbrook Green, Balbriggan","","Dublin","€157,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","2a braemor avenue, churchtown, dublin 14","","Dublin","€351,211.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","3 morehampton court, rere 13 morehampton road, donnybrook","","Dublin","€485,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","3 Riverbank, Dodder Park Road, Rathfarnham","","Dublin","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","3 The Laundry, Hybreasal, Kilmainham","","Dublin","€261,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","31 Fairview Avenue Upper, Marino","","Dublin","€240,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","34 Butterfield Drive, Rathfarnham","Dublin 14","Dublin","€499,999.00","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","37 Charleville Road, Phibsboro","Dublin 7","Dublin","€415,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","37 Maidens Row, Chapelizod, Dublin 20","","Dublin","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","4 BRUSNA COTTAGES, MAIN STREET, BLACKROCK","","Dublin","€220,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","41 The Grove, Millbrook Lawns, Tallaght","","Dublin","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","42 Hampton Wood Park, Hampton Wood","","Dublin","€145,374.44","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","45 College Park Way, Ballinteer, Dublin 16","","Dublin","€515,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","5 Balbriggan Street, Foxcourt, Skerries","","Dublin","€158,590.30","No","New Dwelling house /Apartment","less than 38 sq metres"
"27/07/2012","503 Talbot Hall, Talbot St","","Dublin","€115,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","55 Marian Park, Baldoyle","Dublin 13","Dublin","€195,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","6 Rosse Court House, Lucan, Co Dublin","","Dublin","€113,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","7 Temple Mills, Rathangan","","Dublin","€111,322.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","74  Downside, Sherries","","Dublin","€330,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","79 Kenilworth Square East, Rathgar","","Dublin","€575,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","8 Washingston Grove, Rathfarnham, Dublin 14","","Dublin","€575,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","83 Loreto Avenue, Rathfarnham, Dublin 14","","Dublin","€185,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","85 St. Helen's Road, Booterstown","","Dublin","€520,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","9 Oakfield Place, SCR","Dublin 8","Dublin","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","Apartemrnt 218, Block B1  Beacon South Quarter, Sandyford","","Dublin","€152,422.91","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartmemt 701, Block B1  Beacon South Quarter, Sandyford","","Dublin","€125,991.19","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 1001, Block B1  Beacon South Quarter, Sandyford","","Dublin","€148,017.62","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 101, Block B1  Beacon South Quarter, Sandyford","Dublin 18","Dublin","€139,207.05","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 102, Block B1  Beacon South Quarter, Sandymount","","Dublin","€125,991.19","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 107, Crosbies Yard, Ossory Road","","Dublin","€87,335.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"27/07/2012","Apartment 11, Crosbies Yard, Ossory Road","","Dublin","€213,348.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"27/07/2012","Apartment 15, Crosbies Yard, Ossory Rd","","Dublin","€124,538.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"27/07/2012","Apartment 16, Crosbies Yard, Ossory Road","","Dublin","€124,538.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"27/07/2012","Apartment 17, Crosbies Yard, Ossory Road","","Dublin","€134,538.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"27/07/2012","Apartment 201, Block B1  Beacon South Quarter, Sandyford","","Dublin","€139,207.05","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 202, Block B1  Beacon South Quarter, Sandyford","","Dublin","€141,850.22","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 203, Block B1  Beacon South Quarter, Sandyford","","Dublin","€143,612.33","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 204, Block B1  Beacon South Quarter, Sandyford","","Dublin","€143,612.33","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 205, Block B1  Beacon South Quarter, Sandyford","","Dublin","€143,612.33","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 206, Block B1  Beacon South Quarter, Sandyford","","Dublin","€143,612.33","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 207, Block B1  Beacon South Quarter, Sandyford","","Dublin","€143,612.33","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 208, Block B1  Beacon South Quarter, Sandyford","","Dublin","€192,070.48","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 209, Block B1  Beacon South Quarter, Sandyford","","Dublin","€161,233.48","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 210, Block B1  Beacon South Quarter, Sandyford","","Dublin","€161,233.48","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 211, Block B1  beacon South Quarter, Sandyford","","Dublin","€161,233.48","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 212, Block B1  Beacon South Quarter, Sandyford","","Dublin","€161,233.48","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 213, Block B1  Beacon South Quarter, Sandyford","","Dublin","€161,233.48","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 214, Block B1  Beacon South Quarter, Sandymount","","Dublin","€161,233.48","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 215, Block B1  Beacon South Quarter, Sandyford","","Dublin","€187,665.20","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 216, Block B1  Beacon South Quarter, Sandyford","","Dublin","€152,442.91","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 217, Block B1  Beacon South Quarter, Sandyford","","Dublin","€152,422.91","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 219, Block B1  Beacon South Quarter, Sandyford","","Dublin","€152,422.91","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 220, Block B1  Beacon South Quarter, Sandyford","","Dublin","€187,665.20","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 221, Block B1  Beacon South Quarter, Sandyford","","Dublin","€152,422.91","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 222, Block B1  Beacon South Quarter, Sandyford","","Dublin","€152,422.91","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 223, Block B1  Beacon South Quarter, Sandyford","","Dublin","€152,422.91","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 224, Block B1  Beacon South Quarter, Sandyford","","Dublin","€152,422.91","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 225, Block B1  Beacon South Quarter, sandyford","","Dublin","€152,422.91","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 226, Block B1  Beacon South Quarter, Sandyford","","Dublin","€152,422.91","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 301, Block B1  Beacon South Quarter","","Dublin","€130,396.48","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 401, Block B1  Beacon South Quarter, Sandyford","","Dublin","€139,207.05","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 402, Block B1  Beacon South Quarter, Sandyford","","Dublin","€137,444.93","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 41, Park Crescent, Blackhorse Avenue","","Dublin","€148,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","Apartment 501, Block B1  Beacon South Quarter, Sandyford","","Dublin","€130,396.48","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 502, Block B1  Beacon South Quarter, Sandyford","","Dublin","€152,422.91","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 503, Block B1  Beacon South Quarter, Sandyford","","Dublin","€152,422.91","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 504, Block B1  Beacon South Quarter, Sandyford","","Dublin","€152,422.91","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 505, Block B1  Beacon South Quarter, Sandyford","","Dublin","€178,854.63","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 506, Block B1  Beacon South Quarter, Sandyford","","Dublin","€178,854.63","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 507, Block B1  Beacon South Quarter, Sandyford","","Dublin","€178,854.63","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 508, Block B1  Beacon South Quarter, Sandyford","","Dublin","€192,070.48","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 509, Block B1  Beacon South Quarter, Sandyford","","Dublin","€178,854.63","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 510, Block B1  Beacon South Quarter, Sandyford","","Dublin","€178,854.63","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 511, Block B1  Beacon South Quarter, Sandyford","","Dublin","€178,854.63","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 512, Block B1  Beacon South Quarter, Sandyford","","Dublin","€183,259.91","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 513, Block B1  Beacon South Quarter, Sandyford","","Dublin","€178,854.63","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 514, Block B1  Beacon South Quarter, Sandyford","","Dublin","€178,854.63","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 515, Block B1  Beacon South Quarter, Sandyford","","Dublin","€152,422.91","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 516, Block B1  Beacon South Quarter, Sandyford","","Dublin","€200,881.06","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 517, Block B1  Beacon South Quarter, Sandyford","","Dublin","€152,422.91","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 518, Block B1  Beacon South Quarter, Sandyford","","Dublin","€152,422.91","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 519, Block B1  Beacon South Quarter, Sandyford","","Dublin","€152,422.91","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 520, Block B1  Beacon South Quarter, Sandyford","","Dublin","€152,422.91","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 521, Block B1  Beacon South Quarter, Sandyford","","Dublin","€152,422.91","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 522, Block B1  Beacon South Quarter, Sandyford","","Dublin","€152,422.91","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 601, Block B1  Beacon South Quarter, Sandyford","","Dublin","€139,207.05","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 8 The Windmill, Sir John Rogerson's Quay, Lime Street","Dublin 2","Dublin","€168,500.00","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","Apartment 801, Block B1  Beacon South Quarter, Sandyford","","Dublin","€130,396.46","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 901, Block B1  Beacon South Quarter, Sandyford","","Dublin","€139,207.05","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/07/2012","Apartment 95, Crosbies Yard, Ossory Road","","Dublin","€87,335.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"27/07/2012","Apt 5  Block G, The Foundary, Beaver Street","","Dublin","€70,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","The Willows, 24 Avonmore, Foxrock","","Dublin","€910,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/07/2012","25 Brookvale, Rathfarnham, Dublin 14","","Dublin","€402,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","1 Madden Road, South Circular Road","Dublin 8","Dublin","€158,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","10 Gowran Hall, Ballygihen Avenue, Sandycove  Dun Laoghaire","","Dublin","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","10 Maple Green, Laurel Lodge, Castleknock","Dublin 15","Dublin","€172,500.00","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","103 Avondale Road, Killiney","","Dublin","€440,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","107 Hollybank Road, Drumcondra","Dublin 9","Dublin","€250,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","12 Milltown Grove, Churchtown, Dublin 14","","Dublin","€450,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","15 Innishmaan Road, Whitehall, Dublin 9","","Dublin","€208,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","23 Templeville, Balbriggan","","Dublin","€155,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","24 TheSanderling, Barnageeragh Cove, Skerries","","Dublin","€193,832.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/07/2012","26 Boulevard North, Bayside, Dublin 13","Dublin 13","Dublin","€235,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","30 Drynam Drive, Drynam Hall, Kinsealy","","Dublin","€182,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","44 Glenealy Downs, Clonsilla","","Dublin","€165,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","53 Lansdowne Village, Sandymount","Dublin 4","Dublin","€261,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","55 Greenview, Seabrook Manor, Station Road Portmarnock","","Dublin","€157,500.00","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","62 Orchard Terrace, Grangegorman Upper, Dublin 7","","Dublin","€195,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","7 Lansdowne Valley Crescent, Drimnagh","Dublin 12","Dublin","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","9 Rutland Street Lower, Dublin 1","","Dublin","€65,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","9 Teal House, Redcourt Oaks  Seafield Road East, Clontarf","","Dublin","€125,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"30/07/2012","95 BELARMINE PLAZA, STEPASIDE","","Dublin","€96,916.30","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/07/2012","97 Melvin Road, Terenure","Dublin 6w","Dublin","€254,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","Apt 79  Meridan Court, Magellan Crescent, Ratoath Road  Ashtown","","Dublin","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","Cruagh House, Cruagh Road, Rathfarnham","Dublin 16","Dublin","€555,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","Flat No. 9, Rockwell Cove, Blackrock","","Dublin","€305,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","Hawthorn, Ballinascorney","","Dublin","€430,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","1 BROOKWOOD ROAD, ARTANE","","Dublin","€191,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","1 Stepaside Park, Stepaside, Co. Dublin","","Dublin","€492,500.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","10 Berwicks Court, Swords, Dublin","","Dublin","€177,500.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","106 Crosbies Yard, Ossory Road","Dublin 3","Dublin","€91,500.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"31/07/2012","18 Cruagh Close, Cruagh Manor, Stepaside","","Dublin","€272,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","18 Springfield, Blackhorse Avenue, Dublin 7","","Dublin","€181,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","2 Limelawn Glade, Clonsilla","Dublin 15","Dublin","€305,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","2 LISSADELL PARK, MALAHIDE, CO DUBLIN","","Dublin","€310,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","2 Shelmalier Road, Eastwall, Dublin 3","","Dublin","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","20 Ravensdale Park, Kimmage","Dublin 12","Dublin","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","23 Oakwood Avenue, Swords","","Dublin","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","26 Clarendon Hall, Aungier Street, Dublin 2","Dublin 2","Dublin","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","29 Springhill Avenue, Blackrock, County Dublin","","Dublin","€310,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","298 Custom House Harbour, IFSC, Dublin 1","Dublin 1","Dublin","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","42 Warren Street, Portobello","","Dublin","€300,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","44 moylaragh mews, Balbriggan","","Dublin","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","46 Shrewsbury Road, Shankill","","Dublin","€475,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","47 Bayside Boulevard South, Sutton","","Dublin","€255,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","5 Meadowview Grove, Hillcrest, Lucan","","Dublin","€147,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","51 Glendown Avenue, Templeogue","Dublin 6w","Dublin","€430,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","53 Woodside, Rathfarnham, Dublin 14","","Dublin","€315,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","6 Camac Court, Inchicore Road, Kilmainham","Dublin 8","Dublin","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","8 Croyden Gardens, Marino, Dublin 3","Dublin 3","Dublin","€250,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","8 Templeogue Lodge, Templeogue","Dublin 3","Dublin","€380,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","9 Penrose Street, Ringsend, Dublin 4","","Dublin","€142,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","9 Rockville Park, Blackrock, Co. Dublin","","Dublin","€432,500.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","9 Woodlands Drive, Stillorgan, Co. Dublin","","Dublin","€435,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","Apartment 176, Beechwood Court, Stillorgan","","Dublin","€222,500.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","Bella Vista, Kilgobbin Road, Sandyford","","Dublin","€436,150.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","Ferndale, Avoca Avenue, Blackrock","","Dublin","€995,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","Hazelcroft, Hillcrest Road, Sandyford","","Dublin","€595,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","MYSTICAL ROSE, BALCARRICK, DONABATE","","Dublin","€465,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/07/2012","saint clares terrace, harolds cross, dublin 6w","Dublin 6w","Dublin","€275,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","10 Charleston Court, Charleston Road, Ranelagh","Dublin 6","Dublin","€162,500.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","11 The Garth Kingswood Heights, Clondalkin, Dublin22","","Dublin","€125,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"01/08/2012","111 Rathfarnham Road, Rathfarnham","Dublin 14","Dublin","€350,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","113  Vernon Ave, Clontarf","","Dublin","€515,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","11, BALLYOGAN AVE, CARRICKMINES","","Dublin","€148,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","128 Botanic Road, Glasnevin","","Dublin","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","129 Roebuck Castle, Clonskeagh, Dublin 14","","Dublin","€275,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","13 windsor terrace, potrabello","Dublin 8","Dublin","€220,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","16 brookdale close, rivervalley, swords","","Dublin","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","16 Temple Villas, Palmerstown Road","","Dublin","€3,450,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","161 Kincora Road, Clontarf, Dublin 3","","Dublin","€294,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","17 willow house, mespil estate","Dublin 4","Dublin","€200,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","18  Tonduff Close, Greenpark, Walkinstown","","Dublin","€192,500.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","18 ROEBUCK ROAD, CLONSKEAGH, DUBLIN 14","","Dublin","€350,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","181 Roebuck Castle, Clonskeagh","","Dublin","€335,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","2 Iveragh Court, Ballsbridge","Dublin 4","Dublin","€425,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","20 Springlawn Road, Blanchardstown, Dublin 15","","Dublin","€282,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","208 The Schooner, Arran Quay, Dublin 7","Dublin 8","Dublin","€60,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","21 Donnybrook Green, Donnybrook","","Dublin","€152,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","22 Tyrconnell Park, Inchicore","Dublin 8","Dublin","€113,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","23 Alderwood, Hollystown","","Dublin","€100,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/08/2012","29 Beech park Road, Foxrock, Dublin 18","","Dublin","€418,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","29 Glendun Road, Whitehall, Dublin 9","","Dublin","€109,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","3 Old Court Lodge, Firhouse, Dublin","","Dublin","€163,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","30 St. Brendan's Terrace, Coolock","","Dublin","€131,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","31 Homefarm Park, Drumcondra","Dublin 9","Dublin","€360,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","31 Willow Park Cresent, Glasnevin, Dublin 11","","Dublin","€206,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","35 Achill Square, Waterville, Blanchardstown","","Dublin","€105,000.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"01/08/2012","35 Brookwood Crescent, Artane","Dublin 5","Dublin","€262,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","35 Lanesborough Terrace, St. Margaret's Road, Finglas","","Dublin","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","36, Cairnbrook Avenue, Carrickmines","","Dublin","€208,171.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/08/2012","40 Kill Avenue, Dun Laoghaire","","Dublin","€292,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","40 Shanliss Road, Santry","","Dublin","€210,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/08/2012","5 Mount Eagle Grove, Leopardstown Heights, Leopardstown Dublin18","","Dublin","€300,000.00","No","Second-Hand Dwelling house /Apartment",""
